,category,v1,v2,v3,v4,word,Score
16795,gram7-past-tense,seeing,saw,screaming,screamed,screamed,0.7180066108703613
16796,gram7-past-tense,selling,sold,shrinking,shrank,shrunk,0.7081825733184814
16797,gram7-past-tense,selling,sold,singing,sang,sang,0.7173056602478027
16798,gram7-past-tense,selling,sold,sitting,sat,sat,0.671088695526123
16799,gram7-past-tense,selling,sold,sleeping,slept,slept,0.7018675208091736
16800,gram7-past-tense,selling,sold,slowing,slowed,slowed,0.6431248784065247
16801,gram7-past-tense,selling,sold,spending,spent,Spending,0.5780653953552246
16802,gram7-past-tense,selling,sold,striking,struck,struck,0.6223048567771912
16803,gram7-past-tense,selling,sold,swimming,swam,swim,0.6966749429702759
16804,gram7-past-tense,selling,sold,taking,took,taken,0.6841135025024414
16805,gram7-past-tense,selling,sold,thinking,thought,thought,0.4997756779193878
16806,gram7-past-tense,selling,sold,vanishing,vanished,disappearing,0.6602274179458618
16807,gram7-past-tense,selling,sold,walking,walked,walked,0.6255103945732117
16808,gram7-past-tense,selling,sold,writing,wrote,written,0.6477702856063843
16809,gram7-past-tense,selling,sold,dancing,danced,dance,0.683174729347229
16810,gram7-past-tense,selling,sold,decreasing,decreased,decreased,0.6564180254936218
16811,gram7-past-tense,selling,sold,describing,described,described,0.6419020891189575
16812,gram7-past-tense,selling,sold,enhancing,enhanced,enhance,0.6351494193077087
16813,gram7-past-tense,selling,sold,falling,fell,fell,0.6556167006492615
16814,gram7-past-tense,selling,sold,feeding,fed,feed,0.6306412816047668
16815,gram7-past-tense,selling,sold,flying,flew,flew,0.6439477801322937
16816,gram7-past-tense,selling,sold,generating,generated,generated,0.680928111076355
16817,gram7-past-tense,selling,sold,going,went,gonna,0.5910433530807495
16818,gram7-past-tense,selling,sold,hiding,hid,hid,0.6591896414756775
16819,gram7-past-tense,selling,sold,hitting,hit,hit,0.6737249493598938
16820,gram7-past-tense,selling,sold,implementing,implemented,implemented,0.7136169672012329
16821,gram7-past-tense,selling,sold,increasing,increased,increased,0.7042157649993896
16822,gram7-past-tense,selling,sold,jumping,jumped,jumped,0.6266632676124573
16823,gram7-past-tense,selling,sold,knowing,knew,know,0.4806167483329773
16824,gram7-past-tense,selling,sold,listening,listened,listened,0.6614930033683777
16825,gram7-past-tense,selling,sold,looking,looked,look,0.5075519680976868
16826,gram7-past-tense,selling,sold,moving,moved,moved,0.6325100660324097
16827,gram7-past-tense,selling,sold,paying,paid,paid,0.7488971948623657
16828,gram7-past-tense,selling,sold,playing,played,played,0.7428016066551208
16829,gram7-past-tense,selling,sold,predicting,predicted,predicted,0.7105041742324829
16830,gram7-past-tense,selling,sold,reading,read,read,0.6277585625648499
16831,gram7-past-tense,selling,sold,running,ran,Running,0.5456972718238831
16832,gram7-past-tense,selling,sold,saying,said,stating,0.4627211391925812
16833,gram7-past-tense,selling,sold,screaming,screamed,screamed,0.6482414603233337
16834,gram7-past-tense,selling,sold,seeing,saw,see,0.5324379205703735
16835,gram7-past-tense,shrinking,shrank,singing,sang,sang,0.6880863308906555
16836,gram7-past-tense,shrinking,shrank,sitting,sat,sat,0.6899194121360779
16837,gram7-past-tense,shrinking,shrank,sleeping,slept,slept,0.726123034954071
16838,gram7-past-tense,shrinking,shrank,slowing,slowed,slowed,0.6861125230789185
16839,gram7-past-tense,shrinking,shrank,spending,spent,Spending,0.6241822242736816
16840,gram7-past-tense,shrinking,shrank,striking,struck,struck,0.616655170917511
16841,gram7-past-tense,shrinking,shrank,swimming,swam,swim,0.6644446849822998
16842,gram7-past-tense,shrinking,shrank,taking,took,took,0.7204524874687195
16843,gram7-past-tense,shrinking,shrank,thinking,thought,thought,0.5455443263053894
16844,gram7-past-tense,shrinking,shrank,vanishing,vanished,vanished,0.5852700471878052
16845,gram7-past-tense,shrinking,shrank,walking,walked,walked,0.6360906958580017
16846,gram7-past-tense,shrinking,shrank,writing,wrote,write,0.5269207954406738
16847,gram7-past-tense,shrinking,shrank,dancing,danced,dance,0.6576854586601257
16848,gram7-past-tense,shrinking,shrank,decreasing,decreased,decreased,0.7502284049987793
16849,gram7-past-tense,shrinking,shrank,describing,described,described,0.6230752468109131
16850,gram7-past-tense,shrinking,shrank,enhancing,enhanced,enhance,0.6056464314460754
16851,gram7-past-tense,shrinking,shrank,falling,fell,fell,0.8310068249702454
16852,gram7-past-tense,shrinking,shrank,feeding,fed,feed,0.514637291431427
16853,gram7-past-tense,shrinking,shrank,flying,flew,flew,0.671755850315094
16854,gram7-past-tense,shrinking,shrank,generating,generated,generate,0.6068003177642822
16855,gram7-past-tense,shrinking,shrank,going,went,went,0.5606058835983276
16856,gram7-past-tense,shrinking,shrank,hiding,hid,hid,0.6692785620689392
16857,gram7-past-tense,shrinking,shrank,hitting,hit,hit,0.6168269515037537
16858,gram7-past-tense,shrinking,shrank,implementing,implemented,implementation,0.6117240786552429
16859,gram7-past-tense,shrinking,shrank,increasing,increased,increased,0.7391543388366699
16860,gram7-past-tense,shrinking,shrank,jumping,jumped,jumped,0.6906510591506958
16861,gram7-past-tense,shrinking,shrank,knowing,knew,knew,0.5018601417541504
16862,gram7-past-tense,shrinking,shrank,listening,listened,listened,0.610194206237793
16863,gram7-past-tense,shrinking,shrank,looking,looked,looked,0.5356015563011169
16864,gram7-past-tense,shrinking,shrank,moving,moved,moved,0.5885565280914307
16865,gram7-past-tense,shrinking,shrank,paying,paid,paid,0.661658525466919
16866,gram7-past-tense,shrinking,shrank,playing,played,played,0.6751642227172852
16867,gram7-past-tense,shrinking,shrank,predicting,predicted,predicted,0.6745661497116089
16868,gram7-past-tense,shrinking,shrank,reading,read,read,0.5151857137680054
16869,gram7-past-tense,shrinking,shrank,running,ran,ran,0.6130027174949646
16870,gram7-past-tense,shrinking,shrank,saying,said,suggesting,0.4644339680671692
16871,gram7-past-tense,shrinking,shrank,screaming,screamed,screamed,0.6300339102745056
16872,gram7-past-tense,shrinking,shrank,seeing,saw,saw,0.6160472631454468
16873,gram7-past-tense,shrinking,shrank,selling,sold,sold,0.6309630870819092
16874,gram7-past-tense,singing,sang,sitting,sat,sat,0.8060041666030884
16875,gram7-past-tense,singing,sang,sleeping,slept,slept,0.78699791431427
16876,gram7-past-tense,singing,sang,slowing,slowed,slowed,0.6429110169410706
16877,gram7-past-tense,singing,sang,spending,spent,Spending,0.6192310452461243
16878,gram7-past-tense,singing,sang,striking,struck,struck,0.6400411128997803
16879,gram7-past-tense,singing,sang,swimming,swam,swim,0.7585136294364929
16880,gram7-past-tense,singing,sang,taking,took,took,0.7308074235916138
16881,gram7-past-tense,singing,sang,thinking,thought,thought,0.5860593914985657
16882,gram7-past-tense,singing,sang,vanishing,vanished,disappearing,0.6902819871902466
16883,gram7-past-tense,singing,sang,walking,walked,walked,0.7416507005691528
16884,gram7-past-tense,singing,sang,writing,wrote,written,0.6606924533843994
16885,gram7-past-tense,singing,sang,dancing,danced,danced,0.8250214457511902
16886,gram7-past-tense,singing,sang,decreasing,decreased,increasing,0.6710490584373474
16887,gram7-past-tense,singing,sang,describing,described,described,0.7070574164390564
16888,gram7-past-tense,singing,sang,enhancing,enhanced,enhance,0.6806266903877258
16889,gram7-past-tense,singing,sang,falling,fell,fell,0.7173168063163757
16890,gram7-past-tense,singing,sang,feeding,fed,feed,0.6304180026054382
16891,gram7-past-tense,singing,sang,flying,flew,flew,0.7556118369102478
16892,gram7-past-tense,singing,sang,generating,generated,generate,0.6837238669395447
16893,gram7-past-tense,singing,sang,going,went,gonna,0.6368014812469482
16894,gram7-past-tense,singing,sang,hiding,hid,hid,0.7348073720932007
16895,gram7-past-tense,singing,sang,hitting,hit,hit,0.6848259568214417
16896,gram7-past-tense,singing,sang,implementing,implemented,implement,0.6824967861175537
16897,gram7-past-tense,singing,sang,increasing,increased,increased,0.6906176805496216
16898,gram7-past-tense,singing,sang,jumping,jumped,jumped,0.7164799571037292
16899,gram7-past-tense,singing,sang,knowing,knew,knew,0.5646846890449524
16900,gram7-past-tense,singing,sang,listening,listened,listened,0.8008133769035339
16901,gram7-past-tense,singing,sang,looking,looked,look,0.5957391262054443
16902,gram7-past-tense,singing,sang,moving,moved,moved,0.6590594053268433
16903,gram7-past-tense,singing,sang,paying,paid,pay,0.6736681461334229
16904,gram7-past-tense,singing,sang,playing,played,played,0.8042078018188477
16905,gram7-past-tense,singing,sang,predicting,predicted,predicted,0.7496036887168884
16906,gram7-past-tense,singing,sang,reading,read,read,0.6932985186576843
16907,gram7-past-tense,singing,sang,running,ran,ran,0.700498640537262
16908,gram7-past-tense,singing,sang,saying,said,stating,0.5170150995254517
16909,gram7-past-tense,singing,sang,screaming,screamed,screamed,0.8466219902038574
16910,gram7-past-tense,singing,sang,seeing,saw,saw,0.6335469484329224
16911,gram7-past-tense,singing,sang,selling,sold,sold,0.6676489114761353
16912,gram7-past-tense,singing,sang,shrinking,shrank,shrunk,0.6268835663795471
16913,gram7-past-tense,sitting,sat,sleeping,slept,slept,0.758662223815918
16914,gram7-past-tense,sitting,sat,slowing,slowed,slowed,0.7097005844116211
16915,gram7-past-tense,sitting,sat,spending,spent,Spending,0.5997154116630554
16916,gram7-past-tense,sitting,sat,striking,struck,struck,0.6181403994560242
16917,gram7-past-tense,sitting,sat,swimming,swam,swim,0.7221825122833252
16918,gram7-past-tense,sitting,sat,taking,took,took,0.7752820253372192
16919,gram7-past-tense,sitting,sat,thinking,thought,thought,0.5698733925819397
16920,gram7-past-tense,sitting,sat,vanishing,vanished,disappearing,0.642031729221344
16921,gram7-past-tense,sitting,sat,walking,walked,walked,0.7540088295936584
16922,gram7-past-tense,sitting,sat,writing,wrote,write,0.6262961626052856
16923,gram7-past-tense,sitting,sat,dancing,danced,danced,0.7275927662849426
16924,gram7-past-tense,sitting,sat,decreasing,decreased,decreased,0.6475239992141724
16925,gram7-past-tense,sitting,sat,describing,described,described,0.6894614100456238
16926,gram7-past-tense,sitting,sat,enhancing,enhanced,enhance,0.6620566844940186
16927,gram7-past-tense,sitting,sat,falling,fell,fell,0.7489244937896729
16928,gram7-past-tense,sitting,sat,feeding,fed,feed,0.592254102230072
16929,gram7-past-tense,sitting,sat,flying,flew,flew,0.7481144666671753
16930,gram7-past-tense,sitting,sat,generating,generated,generate,0.6169317364692688
16931,gram7-past-tense,sitting,sat,going,went,went,0.6128867268562317
16932,gram7-past-tense,sitting,sat,hiding,hid,hid,0.7326479554176331
16933,gram7-past-tense,sitting,sat,hitting,hit,hit,0.6163719892501831
16934,gram7-past-tense,sitting,sat,implementing,implemented,implementation,0.6649622917175293
16935,gram7-past-tense,sitting,sat,increasing,increased,increased,0.6763484477996826
16936,gram7-past-tense,sitting,sat,jumping,jumped,jumped,0.7178237438201904
16937,gram7-past-tense,sitting,sat,knowing,knew,knew,0.5761498212814331
16938,gram7-past-tense,sitting,sat,listening,listened,listened,0.7989945411682129
16939,gram7-past-tense,sitting,sat,looking,looked,looked,0.5958734154701233
16940,gram7-past-tense,sitting,sat,moving,moved,moved,0.659236490726471
16941,gram7-past-tense,sitting,sat,paying,paid,pay,0.6558996438980103
16942,gram7-past-tense,sitting,sat,playing,played,played,0.7964628338813782
16943,gram7-past-tense,sitting,sat,predicting,predicted,predicted,0.7413301467895508
16944,gram7-past-tense,sitting,sat,reading,read,read,0.632828950881958
16945,gram7-past-tense,sitting,sat,running,ran,ran,0.7126505374908447
16946,gram7-past-tense,sitting,sat,saying,said,insisted,0.4800669550895691
16947,gram7-past-tense,sitting,sat,screaming,screamed,screamed,0.7784953117370605
16948,gram7-past-tense,sitting,sat,seeing,saw,saw,0.6748558878898621
16949,gram7-past-tense,sitting,sat,selling,sold,sold,0.6090254783630371
16950,gram7-past-tense,sitting,sat,shrinking,shrank,shrunk,0.6480130553245544
16951,gram7-past-tense,sitting,sat,singing,sang,sang,0.7964622974395752
16952,gram7-past-tense,sleeping,slept,slowing,slowed,slowed,0.6746777892112732
16953,gram7-past-tense,sleeping,slept,spending,spent,Spending,0.5865551233291626
16954,gram7-past-tense,sleeping,slept,striking,struck,struck,0.6339077353477478
16955,gram7-past-tense,sleeping,slept,swimming,swam,swim,0.756578803062439
16956,gram7-past-tense,sleeping,slept,taking,took,took,0.7404675483703613
16957,gram7-past-tense,sleeping,slept,thinking,thought,thought,0.5875447988510132
16958,gram7-past-tense,sleeping,slept,vanishing,vanished,disappearing,0.661151647567749
16959,gram7-past-tense,sleeping,slept,walking,walked,walked,0.740821361541748
16960,gram7-past-tense,sleeping,slept,writing,wrote,write,0.6250961422920227
16961,gram7-past-tense,sleeping,slept,dancing,danced,danced,0.7251310348510742
16962,gram7-past-tense,sleeping,slept,decreasing,decreased,decreased,0.6633511185646057
16963,gram7-past-tense,sleeping,slept,describing,described,described,0.6731560826301575
16964,gram7-past-tense,sleeping,slept,enhancing,enhanced,enhance,0.6918892860412598
16965,gram7-past-tense,sleeping,slept,falling,fell,fell,0.7440321445465088
16966,gram7-past-tense,sleeping,slept,feeding,fed,feed,0.6366046071052551
16967,gram7-past-tense,sleeping,slept,flying,flew,flew,0.7314994931221008
16968,gram7-past-tense,sleeping,slept,generating,generated,generate,0.6754828691482544
16969,gram7-past-tense,sleeping,slept,going,went,gonna,0.6216706037521362
16970,gram7-past-tense,sleeping,slept,hiding,hid,hid,0.7422254085540771
16971,gram7-past-tense,sleeping,slept,hitting,hit,hit,0.6781030893325806
16972,gram7-past-tense,sleeping,slept,implementing,implemented,implement,0.6692817807197571
16973,gram7-past-tense,sleeping,slept,increasing,increased,increased,0.7074448466300964
16974,gram7-past-tense,sleeping,slept,jumping,jumped,jumped,0.7099583148956299
16975,gram7-past-tense,sleeping,slept,knowing,knew,knew,0.5545774698257446
16976,gram7-past-tense,sleeping,slept,listening,listened,listened,0.7749557495117188
16977,gram7-past-tense,sleeping,slept,looking,looked,look,0.5904399752616882
16978,gram7-past-tense,sleeping,slept,moving,moved,moved,0.6525436639785767
16979,gram7-past-tense,sleeping,slept,paying,paid,paid,0.6973966360092163
16980,gram7-past-tense,sleeping,slept,playing,played,played,0.7784731388092041
16981,gram7-past-tense,sleeping,slept,predicting,predicted,predicted,0.7294414639472961
16982,gram7-past-tense,sleeping,slept,reading,read,read,0.6601022481918335
16983,gram7-past-tense,sleeping,slept,running,ran,ran,0.6712563037872314
16984,gram7-past-tense,sleeping,slept,saying,said,telling,0.5151500105857849
16985,gram7-past-tense,sleeping,slept,screaming,screamed,screamed,0.7828041315078735
16986,gram7-past-tense,sleeping,slept,seeing,saw,saw,0.6348399519920349
16987,gram7-past-tense,sleeping,slept,selling,sold,sold,0.6663519144058228
16988,gram7-past-tense,sleeping,slept,shrinking,shrank,shrunk,0.6742565035820007
16989,gram7-past-tense,sleeping,slept,singing,sang,sang,0.7951819896697998
16990,gram7-past-tense,sleeping,slept,sitting,sat,sat,0.7956506013870239
16991,gram7-past-tense,slowing,slowed,spending,spent,Spending,0.6528007388114929
16992,gram7-past-tense,slowing,slowed,striking,struck,struck,0.6611278057098389
16993,gram7-past-tense,slowing,slowed,swimming,swam,swim,0.7006710171699524
16994,gram7-past-tense,slowing,slowed,taking,took,took,0.7462802529335022
16995,gram7-past-tense,slowing,slowed,thinking,thought,Thinking,0.5463472604751587
16996,gram7-past-tense,slowing,slowed,vanishing,vanished,disappearing,0.6448934674263
16997,gram7-past-tense,slowing,slowed,walking,walked,walk,0.6377003192901611
16998,gram7-past-tense,slowing,slowed,writing,wrote,write,0.5398998260498047
16999,gram7-past-tense,slowing,slowed,dancing,danced,dance,0.6790850162506104
17000,gram7-past-tense,slowing,slowed,decreasing,decreased,decreased,0.7307650446891785
17001,gram7-past-tense,slowing,slowed,describing,described,described,0.6896163821220398
17002,gram7-past-tense,slowing,slowed,enhancing,enhanced,enhance,0.6978048086166382
17003,gram7-past-tense,slowing,slowed,falling,fell,fell,0.7512905597686768
17004,gram7-past-tense,slowing,slowed,feeding,fed,feed,0.5865361094474792
17005,gram7-past-tense,slowing,slowed,flying,flew,flew,0.6611607670783997
17006,gram7-past-tense,slowing,slowed,generating,generated,generated,0.6482730507850647
17007,gram7-past-tense,slowing,slowed,going,went,gone,0.5797699093818665
17008,gram7-past-tense,slowing,slowed,hiding,hid,hid,0.6996891498565674
17009,gram7-past-tense,slowing,slowed,hitting,hit,hit,0.6637044548988342
17010,gram7-past-tense,slowing,slowed,implementing,implemented,implementation,0.6502090096473694
17011,gram7-past-tense,slowing,slowed,increasing,increased,increased,0.7639694809913635
17012,gram7-past-tense,slowing,slowed,jumping,jumped,jumped,0.6573943495750427
17013,gram7-past-tense,slowing,slowed,knowing,knew,knew,0.5193691253662109
17014,gram7-past-tense,slowing,slowed,listening,listened,listened,0.6368002891540527
17015,gram7-past-tense,slowing,slowed,looking,looked,looked,0.5424647927284241
17016,gram7-past-tense,slowing,slowed,moving,moved,moved,0.6853997111320496
17017,gram7-past-tense,slowing,slowed,paying,paid,paid,0.7134610414505005
17018,gram7-past-tense,slowing,slowed,playing,played,played,0.729793131351471
17019,gram7-past-tense,slowing,slowed,predicting,predicted,predicted,0.7306081652641296
17020,gram7-past-tense,slowing,slowed,reading,read,read,0.5558398962020874
17021,gram7-past-tense,slowing,slowed,running,ran,ran,0.6199960112571716
17022,gram7-past-tense,slowing,slowed,saying,said,insisted,0.4741957485675812
17023,gram7-past-tense,slowing,slowed,screaming,screamed,screamed,0.6812560558319092
17024,gram7-past-tense,slowing,slowed,seeing,saw,saw,0.6266209483146667
17025,gram7-past-tense,slowing,slowed,selling,sold,sold,0.6091902852058411
17026,gram7-past-tense,slowing,slowed,shrinking,shrank,shrunk,0.7627155780792236
17027,gram7-past-tense,slowing,slowed,singing,sang,sang,0.6774840354919434
17028,gram7-past-tense,slowing,slowed,sitting,sat,sat,0.7213730216026306
17029,gram7-past-tense,slowing,slowed,sleeping,slept,slept,0.6998536586761475
17030,gram7-past-tense,spending,spent,striking,struck,struck,0.5357748866081238
17031,gram7-past-tense,spending,spent,swimming,swam,swim,0.5950502753257751
17032,gram7-past-tense,spending,spent,taking,took,took,0.6261683702468872
17033,gram7-past-tense,spending,spent,thinking,thought,thought,0.4743442237377167
17034,gram7-past-tense,spending,spent,vanishing,vanished,disappearing,0.5559238195419312
17035,gram7-past-tense,spending,spent,walking,walked,walked,0.5853831768035889
17036,gram7-past-tense,spending,spent,writing,wrote,written,0.5198050141334534
17037,gram7-past-tense,spending,spent,dancing,danced,dance,0.568507730960846
17038,gram7-past-tense,spending,spent,decreasing,decreased,decreased,0.5523698329925537
17039,gram7-past-tense,spending,spent,describing,described,described,0.6091188192367554
17040,gram7-past-tense,spending,spent,enhancing,enhanced,enhance,0.5671057105064392
17041,gram7-past-tense,spending,spent,falling,fell,fell,0.6199570894241333
17042,gram7-past-tense,spending,spent,feeding,fed,feed,0.46646806597709656
17043,gram7-past-tense,spending,spent,flying,flew,flew,0.6089621186256409
17044,gram7-past-tense,spending,spent,generating,generated,generated,0.5377505421638489
17045,gram7-past-tense,spending,spent,going,went,gone,0.5175058245658875
17046,gram7-past-tense,spending,spent,hiding,hid,hid,0.6081907153129578
17047,gram7-past-tense,spending,spent,hitting,hit,hit,0.5229786038398743
17048,gram7-past-tense,spending,spent,implementing,implemented,implement,0.4671332538127899
17049,gram7-past-tense,spending,spent,increasing,increased,increased,0.561696469783783
17050,gram7-past-tense,spending,spent,jumping,jumped,jumped,0.5607044100761414
17051,gram7-past-tense,spending,spent,knowing,knew,knew,0.45987218618392944
17052,gram7-past-tense,spending,spent,listening,listened,listened,0.5610162019729614
17053,gram7-past-tense,spending,spent,looking,looked,look,0.4431246519088745
17054,gram7-past-tense,spending,spent,moving,moved,moved,0.5744767785072327
17055,gram7-past-tense,spending,spent,paying,paid,paid,0.6385859251022339
17056,gram7-past-tense,spending,spent,playing,played,played,0.6673287749290466
17057,gram7-past-tense,spending,spent,predicting,predicted,predicted,0.5879993438720703
17058,gram7-past-tense,spending,spent,reading,read,read,0.5269399285316467
17059,gram7-past-tense,spending,spent,running,ran,ran,0.5252829790115356
17060,gram7-past-tense,spending,spent,saying,said,said,0.4874277412891388
17061,gram7-past-tense,spending,spent,screaming,screamed,screamed,0.5555610060691833
17062,gram7-past-tense,spending,spent,seeing,saw,saw,0.4941047728061676
17063,gram7-past-tense,spending,spent,selling,sold,sold,0.5766317844390869
17064,gram7-past-tense,spending,spent,shrinking,shrank,shrunk,0.5807352066040039
17065,gram7-past-tense,spending,spent,singing,sang,sang,0.6029908657073975
17066,gram7-past-tense,spending,spent,sitting,sat,sat,0.6612623929977417
17067,gram7-past-tense,spending,spent,sleeping,slept,slept,0.6489381194114685
17068,gram7-past-tense,spending,spent,slowing,slowed,slowed,0.5402001142501831
17069,gram7-past-tense,striking,struck,swimming,swam,swim,0.7161173224449158
17070,gram7-past-tense,striking,struck,taking,took,took,0.6841537356376648
17071,gram7-past-tense,striking,struck,thinking,thought,thought,0.582664966583252
17072,gram7-past-tense,striking,struck,vanishing,vanished,disappearing,0.6394623517990112
17073,gram7-past-tense,striking,struck,walking,walked,walked,0.6400277018547058
17074,gram7-past-tense,striking,struck,writing,wrote,write,0.5831515789031982
17075,gram7-past-tense,striking,struck,dancing,danced,dance,0.6573095321655273
17076,gram7-past-tense,striking,struck,decreasing,decreased,decreased,0.6172757148742676
17077,gram7-past-tense,striking,struck,describing,described,described,0.6935956478118896
17078,gram7-past-tense,striking,struck,enhancing,enhanced,enhance,0.6230725049972534
17079,gram7-past-tense,striking,struck,falling,fell,fell,0.7133036255836487
17080,gram7-past-tense,striking,struck,feeding,fed,feed,0.5836893916130066
17081,gram7-past-tense,striking,struck,flying,flew,flew,0.7011201977729797
17082,gram7-past-tense,striking,struck,generating,generated,generated,0.6220529079437256
17083,gram7-past-tense,striking,struck,going,went,gonna,0.6109896302223206
17084,gram7-past-tense,striking,struck,hiding,hid,hid,0.6770380735397339
17085,gram7-past-tense,striking,struck,hitting,hit,hit,0.7680878043174744
17086,gram7-past-tense,striking,struck,implementing,implemented,implement,0.6049219369888306
17087,gram7-past-tense,striking,struck,increasing,increased,increased,0.6716814637184143
17088,gram7-past-tense,striking,struck,jumping,jumped,jumped,0.6627934575080872
17089,gram7-past-tense,striking,struck,knowing,knew,knew,0.5563717484474182
17090,gram7-past-tense,striking,struck,listening,listened,listened,0.6049227118492126
17091,gram7-past-tense,striking,struck,looking,looked,looked,0.5015180706977844
17092,gram7-past-tense,striking,struck,moving,moved,moved,0.6655436158180237
17093,gram7-past-tense,striking,struck,paying,paid,paid,0.6452316045761108
17094,gram7-past-tense,striking,struck,playing,played,played,0.6909860968589783
17095,gram7-past-tense,striking,struck,predicting,predicted,predicted,0.7171370983123779
17096,gram7-past-tense,striking,struck,reading,read,read,0.6043713092803955
17097,gram7-past-tense,striking,struck,running,ran,ran,0.6373561024665833
17098,gram7-past-tense,striking,struck,saying,said,said,0.5095862150192261
17099,gram7-past-tense,striking,struck,screaming,screamed,screamed,0.6860476136207581
17100,gram7-past-tense,striking,struck,seeing,saw,saw,0.5890674591064453
17101,gram7-past-tense,striking,struck,selling,sold,sold,0.6301190257072449
17102,gram7-past-tense,striking,struck,shrinking,shrank,shrunk,0.6040078401565552
17103,gram7-past-tense,striking,struck,singing,sang,sang,0.6878061890602112
17104,gram7-past-tense,striking,struck,sitting,sat,sat,0.6773580312728882
17105,gram7-past-tense,striking,struck,sleeping,slept,slept,0.6779969334602356
17106,gram7-past-tense,striking,struck,slowing,slowed,slowed,0.6802671551704407
17107,gram7-past-tense,striking,struck,spending,spent,Spending,0.5860365033149719
17108,gram7-past-tense,swimming,swam,taking,took,took,0.7030172348022461
17109,gram7-past-tense,swimming,swam,thinking,thought,thought,0.6010839343070984
17110,gram7-past-tense,swimming,swam,vanishing,vanished,disappearing,0.6566135287284851
17111,gram7-past-tense,swimming,swam,walking,walked,walked,0.7518616914749146
17112,gram7-past-tense,swimming,swam,writing,wrote,write,0.5711145401000977
17113,gram7-past-tense,swimming,swam,dancing,danced,danced,0.735505223274231
17114,gram7-past-tense,swimming,swam,decreasing,decreased,increasing,0.637108325958252
17115,gram7-past-tense,swimming,swam,describing,described,described,0.6985832452774048
17116,gram7-past-tense,swimming,swam,enhancing,enhanced,enhance,0.6382866501808167
17117,gram7-past-tense,swimming,swam,falling,fell,fell,0.7003082633018494
17118,gram7-past-tense,swimming,swam,feeding,fed,feed,0.6027276515960693
17119,gram7-past-tense,swimming,swam,flying,flew,flew,0.7481017112731934
17120,gram7-past-tense,swimming,swam,generating,generated,generate,0.6295005679130554
17121,gram7-past-tense,swimming,swam,going,went,gonna,0.5945168137550354
17122,gram7-past-tense,swimming,swam,hiding,hid,hid,0.6631044149398804
17123,gram7-past-tense,swimming,swam,hitting,hit,hit,0.6399151086807251
17124,gram7-past-tense,swimming,swam,implementing,implemented,implementation,0.6278328895568848
17125,gram7-past-tense,swimming,swam,increasing,increased,increased,0.6474772691726685
17126,gram7-past-tense,swimming,swam,jumping,jumped,jumped,0.6947543025016785
17127,gram7-past-tense,swimming,swam,knowing,knew,knew,0.551415741443634
17128,gram7-past-tense,swimming,swam,listening,listened,listened,0.7150707244873047
17129,gram7-past-tense,swimming,swam,looking,looked,looked,0.5669646859169006
17130,gram7-past-tense,swimming,swam,moving,moved,moved,0.6452617645263672
17131,gram7-past-tense,swimming,swam,paying,paid,paid,0.6559440493583679
17132,gram7-past-tense,swimming,swam,playing,played,played,0.7568693161010742
17133,gram7-past-tense,swimming,swam,predicting,predicted,predicted,0.7229668498039246
17134,gram7-past-tense,swimming,swam,reading,read,read,0.5961220860481262
17135,gram7-past-tense,swimming,swam,running,ran,ran,0.7254508137702942
17136,gram7-past-tense,swimming,swam,saying,said,said,0.5064050555229187
17137,gram7-past-tense,swimming,swam,screaming,screamed,screamed,0.7361833453178406
17138,gram7-past-tense,swimming,swam,seeing,saw,saw,0.6308508515357971
17139,gram7-past-tense,swimming,swam,selling,sold,sold,0.6248783469200134
17140,gram7-past-tense,swimming,swam,shrinking,shrank,shrunk,0.596625566482544
17141,gram7-past-tense,swimming,swam,singing,sang,sang,0.8064529299736023
17142,gram7-past-tense,swimming,swam,sitting,sat,sat,0.7526370286941528
17143,gram7-past-tense,swimming,swam,sleeping,slept,slept,0.7458257675170898
17144,gram7-past-tense,swimming,swam,slowing,slowed,slowed,0.6313973665237427
17145,gram7-past-tense,swimming,swam,spending,spent,Spending,0.5721784234046936
17146,gram7-past-tense,swimming,swam,striking,struck,struck,0.6506121754646301
17147,gram7-past-tense,taking,took,thinking,thought,thought,0.653616726398468
17148,gram7-past-tense,taking,took,vanishing,vanished,vanished,0.6079993844032288
17149,gram7-past-tense,taking,took,walking,walked,walked,0.7507310509681702
17150,gram7-past-tense,taking,took,writing,wrote,write,0.6156795024871826
17151,gram7-past-tense,taking,took,dancing,danced,dance,0.7014901041984558
17152,gram7-past-tense,taking,took,decreasing,decreased,decreased,0.6775471568107605
17153,gram7-past-tense,taking,took,describing,described,described,0.7112426161766052
17154,gram7-past-tense,taking,took,enhancing,enhanced,enhance,0.6656017303466797
17155,gram7-past-tense,taking,took,falling,fell,fell,0.8106778264045715
17156,gram7-past-tense,taking,took,feeding,fed,feed,0.6069341897964478
17157,gram7-past-tense,taking,took,flying,flew,flew,0.7908113598823547
17158,gram7-past-tense,taking,took,generating,generated,generate,0.6573708057403564
17159,gram7-past-tense,taking,took,going,went,went,0.6837146282196045
17160,gram7-past-tense,taking,took,hiding,hid,hid,0.7473304271697998
17161,gram7-past-tense,taking,took,hitting,hit,hit,0.6935998797416687
17162,gram7-past-tense,taking,took,implementing,implemented,implement,0.6624357104301453
17163,gram7-past-tense,taking,took,increasing,increased,increased,0.7222094535827637
17164,gram7-past-tense,taking,took,jumping,jumped,jumped,0.7551266551017761
